timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
11691.198429345,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.231772382,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.265113122,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.298455696,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.3317969,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.365133548,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.398470844,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.43180877,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.46514477,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.49848114,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.531818196,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.565154751,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.598490659,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.631827399,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.665163788,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.698499418,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.731835732,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.765172344,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.798508251,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.831845066,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.865181103,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.89851701,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.931854325,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.965190806,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11691.998526843,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.03186325,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.065199343,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.098535176,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.131871972,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.149041434755716
11692.165207732,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.149041434755716
11692.198543046,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.149041434755716
11692.231879898,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.265216324,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.298554898,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.33189236,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.365228583,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.398564212,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.431900786,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.465237082,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.498572878,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.531909193,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
11692.565245137,48.2200647249191,-100.0,-100.0,-5.359596885020608,27.025355596784166
